repeat,case_id,family_id,active_branch_id,active_branch_name,question_mode,condition,question,answer,prompt_tokens,response_tokens,prompt_chars,latency_ms,correct,polluted,expected_hits,forbidden_hits,active_branch_position,active_history_messages
1,helios_q10,helios,helios_b5,Helios Search,explicit,linear,Helios Search 当前选用什么本地模型，Pro 存储是多少？,Llama 3.2 3B | 200GB,3839,154,6380,1410.2,True,False,Llama 3.2 3B | 200GB,,1,31
1,helios_q10,helios,helios_b5,Helios Search,explicit,linear_tagged,Helios Search 当前选用什么本地模型，Pro 存储是多少？,Helios Search 当前有效的本地模型是 Llama 3.2 3B，Pro 存储为 200GB。,3899,188,6502,1818.17,True,False,Llama 3.2 3B | 200GB,,1,31
1,helios_q10,helios,helios_b5,Helios Search,explicit,branch,Helios Search 当前选用什么本地模型，Pro 存储是多少？,Llama 3.2 3B | 200GB,972,118,1645,805.79,True,False,Llama 3.2 3B | 200GB,,1,31
1,helios_q10,helios,helios_b5,Helios Search,explicit,branch_compact_oracle,Helios Search 当前选用什么本地模型，Pro 存储是多少？,Helios Search 当前选用本地模型：Llama 3.2 3B；Pro 存储：200GB。,524,133,883,766.37,True,False,Llama 3.2 3B | 200GB,,1,31
1,phoenix_q01,phoenix,phoenix_b1,Phoenix Desktop,implicit,linear,当前这个项目最终使用什么数据库，负责人是谁？,Phoenix Mobile 的最终数据库是 CockroachDB，负责人是 Eve。,4526,194,8216,1906.06,False,True,,CockroachDB | Eve,3,35
1,phoenix_q01,phoenix,phoenix_b1,Phoenix Desktop,implicit,linear_tagged,当前这个项目最终使用什么数据库，负责人是谁？,CockroachDB，Eve,4583,210,8344,2163.93,False,True,,CockroachDB | Eve,3,35
1,phoenix_q01,phoenix,phoenix_b1,Phoenix Desktop,implicit,branch,当前这个项目最终使用什么数据库，负责人是谁？,SQLite 且 David 是当前有效结论。,995,213,1835,1445.78,True,False,SQLite | David,,3,35
1,phoenix_q01,phoenix,phoenix_b1,Phoenix Desktop,implicit,branch_compact_oracle,当前这个项目最终使用什么数据库，负责人是谁？,SQLite | David,497,153,885,875.88,True,False,SQLite | David,,3,35
1,phoenix_q02,phoenix,phoenix_b2,Phoenix Mobile,explicit,linear,Phoenix Mobile 当前最终采用什么后端框架和缓存？,Go Gin 和 无缓存。,4529,217,8225,2125.98,True,False,Go Gin | 无缓存,,4,33
1,phoenix_q02,phoenix,phoenix_b2,Phoenix Mobile,explicit,linear_tagged,Phoenix Mobile 当前最终采用什么后端框架和缓存？,Go Gin 和 无缓存。,4586,189,8350,2081.76,True,False,Go Gin | 无缓存,,4,33
1,phoenix_q02,phoenix,phoenix_b2,Phoenix Mobile,explicit,branch,Phoenix Mobile 当前最终采用什么后端框架和缓存？,Go Gin 无缓存,975,207,1728,1372.75,True,False,Go Gin | 无缓存,,4,33
1,phoenix_q02,phoenix,phoenix_b2,Phoenix Mobile,explicit,branch_compact_oracle,Phoenix Mobile 当前最终采用什么后端框架和缓存？,Phoenix Mobile 当前有效的后端框架是 Go Gin，缓存为无缓存。,515,117,886,666.49,True,False,Go Gin | 无缓存,,4,33
1,phoenix_q03,phoenix,phoenix_b3,Phoenix Console,implicit,linear,当前这个项目部署在哪个区域，服务端口是多少？,确认，Phoenix Labs 的当前部署区域为 Azure eastasia，服务端口为 8300。,4528,122,8216,1458.92,False,True,,Azure eastasia | 8300,0,46
1,phoenix_q03,phoenix,phoenix_b3,Phoenix Console,implicit,linear_tagged,当前这个项目部署在哪个区域，服务端口是多少？,确认，Phoenix Console 的当前部署区域为 GCP asia-northeast1，服务端口为 8100。,4585,311,8344,2869.7,False,True,8100,GCP asia-northeast1,0,46
1,phoenix_q03,phoenix,phoenix_b3,Phoenix Console,implicit,branch,当前这个项目部署在哪个区域，服务端口是多少？,"部署区域：AWS ap-southeast-1  
服务端口：8100",1232,181,2273,1196.79,True,False,AWS ap-southeast-1 | 8100,,0,46
1,phoenix_q03,phoenix,phoenix_b3,Phoenix Console,implicit,branch_compact_oracle,当前这个项目部署在哪个区域，服务端口是多少？,"部署区域：AWS ap-southeast-1  
服务端口：8100",503,127,884,756.71,True,False,AWS ap-southeast-1 | 8100,,0,46
1,phoenix_q04,phoenix,phoenix_b4,Phoenix Cloud,explicit,linear,Phoenix Cloud 的最终发布日期是什么时候，负责人是谁？,确认，Phoenix Cloud 的最终发布日期是 9月15日，负责人是 Bob。,4527,264,8227,2387.52,True,False,9月15日 | Bob,,1,46
1,phoenix_q04,phoenix,phoenix_b4,Phoenix Cloud,explicit,linear_tagged,Phoenix Cloud 的最终发布日期是什么时候，负责人是谁？,确认，Phoenix Cloud 的最终发布日期是 9月15日，负责人是 Bob。,4584,167,8349,1866.25,True,False,9月15日 | Bob,,1,46
1,phoenix_q04,phoenix,phoenix_b4,Phoenix Cloud,explicit,branch,Phoenix Cloud 的最终发布日期是什么时候，负责人是谁？,最终发布日期：9月15日。负责人：Bob。,1224,113,2179,967.34,True,False,9月15日 | Bob,,1,46
1,phoenix_q04,phoenix,phoenix_b4,Phoenix Cloud,explicit,branch_compact_oracle,Phoenix Cloud 的最终发布日期是什么时候，负责人是谁？,"最终发布日期：9月15日  
负责人：Bob",500,103,866,655.13,True,False,9月15日 | Bob,,1,46
1,phoenix_q05,phoenix,phoenix_b5,Phoenix Labs,implicit,linear,当前这个产品的 Pro 方案多少钱，包含多少存储？,Phoenix Mobile 的 Pro 方案价格为 149 美元/月，包含 2TB 存储。,4527,304,8219,2603.75,False,True,,149美元/月 | 2TB,2,42
1,phoenix_q05,phoenix,phoenix_b5,Phoenix Labs,implicit,linear_tagged,当前这个产品的 Pro 方案多少钱，包含多少存储？,当前产品Pro方案价格为149美元/月，包含2TB存储。,4584,278,8338,2677.7,False,True,,149美元/月 | 2TB,2,42
1,phoenix_q05,phoenix,phoenix_b5,Phoenix Labs,implicit,branch,当前这个产品的 Pro 方案多少钱，包含多少存储？,$79/月，500GB。,1156,145,1982,1116.28,True,False,79美元/月 | 500GB,,2,42
1,phoenix_q05,phoenix,phoenix_b5,Phoenix Labs,implicit,branch_compact_oracle,当前这个产品的 Pro 方案多少钱，包含多少存储？,$79/月，500GB存储。,493,116,822,711.02,True,False,79美元/月 | 500GB,,2,42
1,phoenix_q06,phoenix,phoenix_b1,Phoenix Desktop,explicit,linear,Phoenix Desktop 的本地模型和 temperature 最终分别是什么？,确认，Phoenix Desktop 的最终本地模型是 Phi-4 Mini，最终temperature是 0.7。,4527,214,8237,2053.46,True,False,Phi-4 Mini | 0.7,,3,35
1,phoenix_q06,phoenix,phoenix_b1,Phoenix Desktop,explicit,linear_tagged,Phoenix Desktop 的本地模型和 temperature 最终分别是什么？,确认，Phoenix Desktop 的最终本地模型是 Phi-4 Mini，最终temperature是 0.7。,4584,168,8365,1924.65,True,False,Phi-4 Mini | 0.7,,3,35
1,phoenix_q06,phoenix,phoenix_b1,Phoenix Desktop,explicit,branch,Phoenix Desktop 的本地模型和 temperature 最终分别是什么？,Phi-4 Mini | 0.7,996,191,1856,1330.7,True,False,Phi-4 Mini | 0.7,,3,35
1,phoenix_q06,phoenix,phoenix_b1,Phoenix Desktop,explicit,branch_compact_oracle,Phoenix Desktop 的本地模型和 temperature 最终分别是什么？,"Phi-4 Mini, 0.7",498,104,906,633.27,True,False,Phi-4 Mini | 0.7,,3,35
1,phoenix_q07,phoenix,phoenix_b2,Phoenix Mobile,implicit,linear,当前这个项目的数据库和后端框架最终是什么？,Phoenix Mobile 的最终数据库是 CockroachDB，最终后端框架是 Go Gin。,4526,218,8215,2007.18,True,False,CockroachDB | Go Gin,,4,33
1,phoenix_q07,phoenix,phoenix_b2,Phoenix Mobile,implicit,linear_tagged,当前这个项目的数据库和后端框架最终是什么？,当前项目数据库为 CockroachDB，后端框架为 Go Gin。,4583,207,8340,2179.54,True,False,CockroachDB | Go Gin,,4,33
1,phoenix_q07,phoenix,phoenix_b2,Phoenix Mobile,implicit,branch,当前这个项目的数据库和后端框架最终是什么？,CockroachDB 为当前项目数据库，Go Gin 为当前项目后端框架。,972,124,1718,923.08,True,False,CockroachDB | Go Gin,,4,33
1,phoenix_q07,phoenix,phoenix_b2,Phoenix Mobile,implicit,branch_compact_oracle,当前这个项目的数据库和后端框架最终是什么？,"CockroachDB, Go Gin",512,128,876,788.72,True,False,CockroachDB | Go Gin,,4,33
1,phoenix_q08,phoenix,phoenix_b3,Phoenix Console,explicit,linear,Phoenix Console 部署在哪个区域，生产数据库是什么？,确认，Phoenix Console 的部署区域是 AWS ap-southeast-1，生产数据库为 PostgreSQL 16。,4529,177,8227,1732.66,True,False,AWS ap-southeast-1 | PostgreSQL 16,,0,46
1,phoenix_q08,phoenix,phoenix_b3,Phoenix Console,explicit,linear_tagged,Phoenix Console 部署在哪个区域，生产数据库是什么？,确认，Phoenix Console 的部署区域是 AWS ap-southeast-1，生产数据库是 PostgreSQL 16。,4586,217,8355,2072.41,True,False,AWS ap-southeast-1 | PostgreSQL 16,,0,46
1,phoenix_q08,phoenix,phoenix_b3,Phoenix Console,explicit,branch,Phoenix Console 部署在哪个区域，生产数据库是什么？,确认，Phoenix Console 的部署区域是 AWS ap-southeast-1，生产数据库是 PostgreSQL 16。,1233,144,2284,1014.37,True,False,AWS ap-southeast-1 | PostgreSQL 16,,0,46
1,phoenix_q08,phoenix,phoenix_b3,Phoenix Console,explicit,branch_compact_oracle,Phoenix Console 部署在哪个区域，生产数据库是什么？,"部署区域：AWS ap-southeast-1  
生产数据库：PostgreSQL 16",504,136,895,782.01,True,False,AWS ap-southeast-1 | PostgreSQL 16,,0,46
1,phoenix_q09,phoenix,phoenix_b4,Phoenix Cloud,implicit,linear,当前这个版本最终发布日期和服务端口分别是什么？,当前版本的最终发布日期为 8月30日，服务端口为 8100。,4527,142,8217,1576.21,False,True,,8月30日 | 8100,1,46
1,phoenix_q09,phoenix,phoenix_b4,Phoenix Cloud,implicit,linear_tagged,当前这个版本最终发布日期和服务端口分别是什么？,确认，Phoenix Console 的最终发布日期是 8月30日，服务端口为 8100。,4584,229,8339,2343.02,False,True,,8月30日 | 8100,1,46
1,phoenix_q09,phoenix,phoenix_b4,Phoenix Cloud,implicit,branch,当前这个版本最终发布日期和服务端口分别是什么？,当前版本最终发布日期：9月15日。服务端口：8200。,1224,225,2169,1470.93,True,False,9月15日 | 8200,,1,46
1,phoenix_q09,phoenix,phoenix_b4,Phoenix Cloud,implicit,branch_compact_oracle,当前这个版本最终发布日期和服务端口分别是什么？,"最终发布日期：9月15日  
服务端口：8200",500,135,856,786.99,True,False,9月15日 | 8200,,1,46
1,phoenix_q10,phoenix,phoenix_b5,Phoenix Labs,explicit,linear,Phoenix Labs 当前选用什么本地模型，Pro 存储是多少？,Phoenix Labs 当前有效的本地模型是 Gemma 3 4B，Pro 存储为 500GB。,4530,158,8228,1695.09,True,False,Gemma 3 4B | 500GB,,2,42
1,phoenix_q10,phoenix,phoenix_b5,Phoenix Labs,explicit,linear_tagged,Phoenix Labs 当前选用什么本地模型，Pro 存储是多少？,Phoenix Labs 当前有效的本地模型是 Gemma 3 4B，Pro 存储为 500GB。,4587,259,8347,2576.47,True,False,Gemma 3 4B | 500GB,,2,42
1,phoenix_q10,phoenix,phoenix_b5,Phoenix Labs,explicit,branch,Phoenix Labs 当前选用什么本地模型，Pro 存储是多少？,Phoenix Labs 当前选用本地模型：Gemma 3 4B；Pro 存储：500GB。,1159,170,1991,1166.3,True,False,Gemma 3 4B | 500GB,,2,42
1,phoenix_q10,phoenix,phoenix_b5,Phoenix Labs,explicit,branch_compact_oracle,Phoenix Labs 当前选用什么本地模型，Pro 存储是多少？,Gemma 3 4B | 500GB,496,142,831,818.34,True,False,Gemma 3 4B | 500GB,,2,42
1,orbit_q01,orbit,orbit_b1,Orbit CRM,implicit,linear,当前这个项目最终使用什么数据库，负责人是谁？,Orbit CRM 的最终数据库是 CockroachDB，负责人是 Eve。,4589,177,7739,1784.06,True,False,CockroachDB | Eve,,4,38
1,orbit_q01,orbit,orbit_b1,Orbit CRM,implicit,linear_tagged,当前这个项目最终使用什么数据库，负责人是谁？,确认，Orbit CRM 的最终数据库是 CockroachDB，负责人是 Eve。,4647,228,7849,2326.94,True,False,CockroachDB | Eve,,4,38
1,orbit_q01,orbit,orbit_b1,Orbit CRM,implicit,branch,当前这个项目最终使用什么数据库，负责人是谁？,"数据库：CockroachDB  
负责人：Eve",1099,182,1718,1276.27,True,False,CockroachDB | Eve,,4,38
1,orbit_q01,orbit,orbit_b1,Orbit CRM,implicit,branch_compact_oracle,当前这个项目最终使用什么数据库，负责人是谁？,CockroachDB | Eve,509,232,801,1288.11,True,False,CockroachDB | Eve,,4,38
1,orbit_q02,orbit,orbit_b2,Orbit Billing,explicit,linear,Orbit Billing 当前最终采用什么后端框架和缓存？,FastAPI 与 Redis,4593,147,7747,1640.66,True,False,FastAPI | Redis,,0,48
1,orbit_q02,orbit,orbit_b2,Orbit Billing,explicit,linear_tagged,Orbit Billing 当前最终采用什么后端框架和缓存？,FastAPI 作为后端框架，Redis 作为缓存。,4651,203,7869,2066.17,True,False,FastAPI | Redis,,0,48
1,orbit_q02,orbit,orbit_b2,Orbit Billing,explicit,branch,Orbit Billing 当前最终采用什么后端框架和缓存？,FastAPI 和 Redis。,1315,172,2243,1146.01,True,False,FastAPI | Redis,,0,48
1,orbit_q02,orbit,orbit_b2,Orbit Billing,explicit,branch_compact_oracle,Orbit Billing 当前最终采用什么后端框架和缓存？,FastAPI 与 Redis,510,107,846,658.21,True,False,FastAPI | Redis,,0,48
1,orbit_q03,orbit,orbit_b3,Orbit Support,implicit,linear,当前这个项目部署在哪个区域，服务端口是多少？,确认，Orbit Billing 的当前部署区域是 AWS ap-southeast-1，服务端口为 8100。,4591,208,7739,2000.57,False,True,,AWS ap-southeast-1 | 8100,1,35
1,orbit_q03,orbit,orbit_b3,Orbit Support,implicit,linear_tagged,当前这个项目部署在哪个区域，服务端口是多少？,确认，Orbit Billing 的当前部署区域是 AWS ap-southeast-1，服务端口为 8100。,4649,182,7861,2061.98,False,True,,AWS ap-southeast-1 | 8100,1,35
1,orbit_q03,orbit,orbit_b3,Orbit Support,implicit,branch,当前这个项目部署在哪个区域，服务端口是多少？,部署区域：GCP us-central1。服务端口：8200。,1043,189,1761,1349.71,True,False,GCP us-central1 | 8200,,1,35
1,orbit_q03,orbit,orbit_b3,Orbit Support,implicit,branch_compact_oracle,当前这个项目部署在哪个区域，服务端口是多少？,"部署区域：GCP us-central1  
服务端口：8200",522,229,862,1356.8,True,False,GCP us-central1 | 8200,,1,35
1,orbit_q04,orbit,orbit_b4,Orbit Growth,explicit,linear,Orbit Growth 的最终发布日期是什么时候，负责人是谁？,Orbit Growth 的最终发布日期是 10月8日，负责人是 Carol。,4591,162,7749,1653.98,True,False,10月8日 | Carol,,2,44
1,orbit_q04,orbit,orbit_b4,Orbit Growth,explicit,linear_tagged,Orbit Growth 的最终发布日期是什么时候，负责人是谁？,确认，Orbit Growth 的最终发布日期是 10月8日，负责人是 Carol。,4649,196,7868,2098.41,True,False,10月8日 | Carol,,2,44
1,orbit_q04,orbit,orbit_b4,Orbit Growth,explicit,branch,Orbit Growth 的最终发布日期是什么时候，负责人是谁？,"最终发布日期：10月8日  
负责人：Carol",1223,137,2068,1090.35,True,False,10月8日 | Carol,,2,44
1,orbit_q04,orbit,orbit_b4,Orbit Growth,explicit,branch_compact_oracle,Orbit Growth 的最终发布日期是什么时候，负责人是谁？,"最终发布日期：10月8日  
负责人：Carol",502,102,838,664.23,True,False,10月8日 | Carol,,2,44
1,orbit_q05,orbit,orbit_b5,Orbit Insights,implicit,linear,当前这个产品的 Pro 方案多少钱，包含多少存储？,确认，Orbit Support 的 Pro 存储为 200GB，价格为 49 美元/月。,4590,303,7742,2614.63,False,True,,49美元/月 | 200GB,3,32
1,orbit_q05,orbit,orbit_b5,Orbit Insights,implicit,linear_tagged,当前这个产品的 Pro 方案多少钱，包含多少存储？,Orbit Insights 的 Pro 方案价格为 99 美元/月，包含 1TB 存储。,4648,234,7867,2351.03,True,False,99美元/月 | 1TB,,3,32
1,orbit_q05,orbit,orbit_b5,Orbit Insights,implicit,branch,当前这个产品的 Pro 方案多少钱，包含多少存储？,Pro 价格：$99/月，包含 1TB 存储。,976,178,1688,1269.93,True,False,99美元/月 | 1TB,,3,32
1,orbit_q05,orbit,orbit_b5,Orbit Insights,implicit,branch_compact_oracle,当前这个产品的 Pro 方案多少钱，包含多少存储？,Pro 价格：99美元/月，Pro 存储：1TB,521,109,887,666.07,True,False,99美元/月 | 1TB,,3,32
1,orbit_q06,orbit,orbit_b1,Orbit CRM,explicit,linear,Orbit CRM 的本地模型和 temperature 最终分别是什么？,Qwen3 4B 且 temperature 为 1.0。,4591,189,7754,1877.27,True,False,Qwen3 4B | 1.0,,4,38
1,orbit_q06,orbit,orbit_b1,Orbit CRM,explicit,linear_tagged,Orbit CRM 的本地模型和 temperature 最终分别是什么？,Qwen3 4B 且 temperature 为 1.0。,4649,191,7864,2015.35,True,False,Qwen3 4B | 1.0,,4,38
1,orbit_q06,orbit,orbit_b1,Orbit CRM,explicit,branch,Orbit CRM 的本地模型和 temperature 最终分别是什么？,Qwen3 4B | 1.0,1101,159,1733,1107.6,True,False,Qwen3 4B | 1.0,,4,38
1,orbit_q06,orbit,orbit_b1,Orbit CRM,explicit,branch_compact_oracle,Orbit CRM 的本地模型和 temperature 最终分别是什么？,Qwen3 4B | 1.0,511,236,816,1343.09,True,False,Qwen3 4B | 1.0,,4,38
1,orbit_q07,orbit,orbit_b2,Orbit Billing,implicit,linear,当前这个项目的数据库和后端框架最终是什么？,数据库：SQLite，后端框架：Spring Boot。,4589,188,7738,1787.9,False,True,,SQLite | Spring Boot,0,48
1,orbit_q07,orbit,orbit_b2,Orbit Billing,implicit,linear_tagged,当前这个项目的数据库和后端框架最终是什么？,Orbit Insights 的最终数据库是 SQLite，后端框架是 Spring Boot。,4647,142,7860,1668.52,False,True,,SQLite | Spring Boot,0,48
1,orbit_q07,orbit,orbit_b2,Orbit Billing,implicit,branch,当前这个项目的数据库和后端框架最终是什么？,当前有效结论：数据库为 PostgreSQL 16，后端框架为 FastAPI。,1311,113,2234,804.85,True,False,PostgreSQL 16 | FastAPI,,0,48
1,orbit_q07,orbit,orbit_b2,Orbit Billing,implicit,branch_compact_oracle,当前这个项目的数据库和后端框架最终是什么？,PostgreSQL 16 | FastAPI,506,114,837,672.57,True,False,PostgreSQL 16 | FastAPI,,0,48
1,orbit_q08,orbit,orbit_b3,Orbit Support,explicit,linear,Orbit Support 部署在哪个区域，生产数据库是什么？,确认，Orbit Support 的部署区域是 GCP us-central1，生产数据库为 MongoDB 7。,4593,195,7748,1953.27,True,False,GCP us-central1 | MongoDB 7,,1,35
1,orbit_q08,orbit,orbit_b3,Orbit Support,explicit,linear_tagged,Orbit Support 部署在哪个区域，生产数据库是什么？,确认，Orbit Support 的部署区域是 GCP us-central1，生产数据库是 CockroachDB。,4651,199,7870,2155.04,False,True,GCP us-central1,CockroachDB,1,35
1,orbit_q08,orbit,orbit_b3,Orbit Support,explicit,branch,Orbit Support 部署在哪个区域，生产数据库是什么？,GCP us-central1 | MongoDB 7,1045,151,1770,1082.31,True,False,GCP us-central1 | MongoDB 7,,1,35
1,orbit_q08,orbit,orbit_b3,Orbit Support,explicit,branch_compact_oracle,Orbit Support 部署在哪个区域，生产数据库是什么？,Orbit Support 部署在 GCP us-central1，生产数据库为 MongoDB 7。,524,150,871,881.73,True,False,GCP us-central1 | MongoDB 7,,1,35
1,orbit_q09,orbit,orbit_b4,Orbit Growth,implicit,linear,当前这个版本最终发布日期和服务端口分别是什么？,当前版本的最终发布日期为 8月30日，服务端口为 8100。,4590,219,7740,2044.44,False,True,,8月30日 | 8100,2,44
1,orbit_q09,orbit,orbit_b4,Orbit Growth,implicit,linear_tagged,当前这个版本最终发布日期和服务端口分别是什么？,当前版本的最终发布日期是8月30日，服务端口为8100。,4648,166,7859,1947.41,False,True,,8月30日 | 8100,2,44
1,orbit_q09,orbit,orbit_b4,Orbit Growth,implicit,branch,当前这个版本最终发布日期和服务端口分别是什么？,当前版本最终发布日期是 10月8日，服务端口是 8300。,1222,175,2059,1449.57,True,False,10月8日 | 8300,,2,44
1,orbit_q09,orbit,orbit_b4,Orbit Growth,implicit,branch_compact_oracle,当前这个版本最终发布日期和服务端口分别是什么？,"当前版本最终发布日期：10月8日  
服务端口：8300",501,190,829,1300.7,True,False,10月8日 | 8300,,2,44
1,orbit_q10,orbit,orbit_b5,Orbit Insights,explicit,linear,Orbit Insights 当前选用什么本地模型，Pro 存储是多少？,Phi-4 Mini | 1TB,4594,227,7753,2395.52,True,False,Phi-4 Mini | 1TB,,3,32
1,orbit_q10,orbit,orbit_b5,Orbit Insights,explicit,linear_tagged,Orbit Insights 当前选用什么本地模型，Pro 存储是多少？,确认，Orbit Insights 的最终本地模型是 Phi-4 Mini，Pro 存储为 1TB。,4652,163,7878,2377.93,True,False,Phi-4 Mini | 1TB,,3,32
1,orbit_q10,orbit,orbit_b5,Orbit Insights,explicit,branch,Orbit Insights 当前选用什么本地模型，Pro 存储是多少？,当前选用本地模型：Dragonfly；Pro 存储：1TB。,980,179,1699,2150.97,False,False,1TB,,3,32
1,orbit_q10,orbit,orbit_b5,Orbit Insights,explicit,branch_compact_oracle,Orbit Insights 当前选用什么本地模型，Pro 存储是多少？,Orbit Insights 的本地模型是 Phi-4 Mini，Pro 存储为 1TB。,525,165,898,1020.16,True,False,Phi-4 Mini | 1TB,,3,32
1,aurora_q01,aurora,aurora_b1,Aurora Web,implicit,linear,当前这个项目最终使用什么数据库，负责人是谁？,MySQL 8，Carol,4594,218,7436,2144.34,False,True,,MySQL 8 | Carol,0,32
1,aurora_q01,aurora,aurora_b1,Aurora Web,implicit,linear_tagged,当前这个项目最终使用什么数据库，负责人是谁？,确认，Aurora Web 的最终数据库是 PostgreSQL 16，负责人是 Alice。,4653,250,7549,2628.74,True,False,PostgreSQL 16 | Alice,,0,32
1,aurora_q01,aurora,aurora_b1,Aurora Web,implicit,branch,当前这个项目最终使用什么数据库，负责人是谁？,Aurora Web 当前有效的数据库是 PostgreSQL 16，负责人是 Alice。,997,170,1565,1189.41,True,False,PostgreSQL 16 | Alice,,0,32
1,aurora_q01,aurora,aurora_b1,Aurora Web,implicit,branch_compact_oracle,当前这个项目最终使用什么数据库，负责人是谁？,Aurora Web 当前有效数据库：PostgreSQL 16。负责人：Alice。,522,206,825,1347.3,True,False,PostgreSQL 16 | Alice,,0,32
1,aurora_q02,aurora,aurora_b2,Aurora Mobile,explicit,linear,Aurora Mobile 当前最终采用什么后端框架和缓存？,确认，Aurora Mobile 的最终后端框架是 Express，缓存是 Memcached。,4599,272,7444,2560.42,True,False,Express | Memcached,,1,34
1,aurora_q02,aurora,aurora_b2,Aurora Mobile,explicit,linear_tagged,Aurora Mobile 当前最终采用什么后端框架和缓存？,确认，Aurora Mobile 的最终后端框架仍然是 Express，缓存仍然是 Memcached。,4658,285,7566,2731.23,True,False,Express | Memcached,,1,34
1,aurora_q02,aurora,aurora_b2,Aurora Mobile,explicit,branch,Aurora Mobile 当前最终采用什么后端框架和缓存？,当前有效结论：Aurora Mobile 的后端框架为 Express，缓存为 Memcached。,1044,182,1742,1351.49,True,False,Express | Memcached,,1,34
1,aurora_q02,aurora,aurora_b2,Aurora Mobile,explicit,branch_compact_oracle,Aurora Mobile 当前最终采用什么后端框架和缓存？,Express、Memcached,535,105,894,632.14,True,False,Express | Memcached,,1,34
1,aurora_q03,aurora,aurora_b3,Aurora Engine,implicit,linear,当前这个项目部署在哪个区域，服务端口是多少？,"AWS eu-west-1  
9200",4596,160,7436,1675.68,False,True,,AWS eu-west-1 | 9200,2,39
1,aurora_q03,aurora,aurora_b3,Aurora Engine,implicit,linear_tagged,当前这个项目部署在哪个区域，服务端口是多少？,"AWS eu-west-1, 9200",4655,139,7558,1792.52,False,True,,AWS eu-west-1 | 9200,2,39
1,aurora_q03,aurora,aurora_b3,Aurora Engine,implicit,branch,当前这个项目部署在哪个区域，服务端口是多少？,"Azure eastasia, 8300",1155,172,1906,1337.3,True,False,Azure eastasia | 8300,,2,39
1,aurora_q03,aurora,aurora_b3,Aurora Engine,implicit,branch_compact_oracle,当前这个项目部署在哪个区域，服务端口是多少？,Azure eastasia | 8300,512,170,835,1157.44,True,False,Azure eastasia | 8300,,2,39
1,aurora_q04,aurora,aurora_b4,Aurora Studio,explicit,linear,Aurora Studio 的最终发布日期是什么时候，负责人是谁？,Aurora Studio 的最终发布日期是 11月12日，负责人是 David。,4597,221,7447,2188.47,True,False,11月12日 | David,,3,43
1,aurora_q04,aurora,aurora_b4,Aurora Studio,explicit,linear_tagged,Aurora Studio 的最终发布日期是什么时候，负责人是谁？,Aurora Studio 的最终发布日期是 11月12日，负责人是 David。,4656,190,7569,2158.73,True,False,11月12日 | David,,3,43
1,aurora_q04,aurora,aurora_b4,Aurora Studio,explicit,branch,Aurora Studio 的最终发布日期是什么时候，负责人是谁？,"最终发布日期：11月12日  
负责人：David",1238,115,2058,935.78,True,False,11月12日 | David,,3,43
1,aurora_q04,aurora,aurora_b4,Aurora Studio,explicit,branch_compact_oracle,Aurora Studio 的最终发布日期是什么时候，负责人是谁？,"最终发布日期：11月12日  
负责人：David",507,190,850,1150.39,True,False,11月12日 | David,,3,43
1,aurora_q05,aurora,aurora_b5,Aurora Hub,implicit,linear,当前这个产品的 Pro 方案多少钱，包含多少存储？,Aurora Hub 的 Pro 方案价格为 149 美元/月，包含 2TB 存储。,4595,187,7439,1938.41,True,False,149美元/月 | 2TB,,4,43
1,aurora_q05,aurora,aurora_b5,Aurora Hub,implicit,linear_tagged,当前这个产品的 Pro 方案多少钱，包含多少存储？,Aurora Hub 的 Pro 方案价格为 149 美元/月，包含 2TB 存储。,4654,253,7552,2600.54,True,False,149美元/月 | 2TB,,4,43
1,aurora_q05,aurora,aurora_b5,Aurora Hub,implicit,branch,当前这个产品的 Pro 方案多少钱，包含多少存储？,确认，Aurora Hub 的 Pro 价格为 149美元/月，存储为 2TB。,1238,204,1907,1473.99,True,False,149美元/月 | 2TB,,4,43
1,aurora_q05,aurora,aurora_b5,Aurora Hub,implicit,branch_compact_oracle,当前这个产品的 Pro 方案多少钱，包含多少存储？,"Pro 价格：149美元/月  
Pro 存储：2TB",513,110,808,673.68,True,False,149美元/月 | 2TB,,4,43
1,aurora_q06,aurora,aurora_b1,Aurora Web,explicit,linear,Aurora Web 的本地模型和 temperature 最终分别是什么？,Qwen3 1.7B，0,4597,158,7452,1804.32,True,False,Qwen3 1.7B | 0,,0,32
1,aurora_q06,aurora,aurora_b1,Aurora Web,explicit,linear_tagged,Aurora Web 的本地模型和 temperature 最终分别是什么？,Aurora Web 当前有效的本地模型是 Qwen3 1.7B，最终温度为 0。,4656,131,7565,1705.58,True,False,Qwen3 1.7B | 0,,0,32
1,aurora_q06,aurora,aurora_b1,Aurora Web,explicit,branch,Aurora Web 的本地模型和 temperature 最终分别是什么？,"Qwen3 1.7B, 0",1000,170,1581,1136.93,True,False,Qwen3 1.7B | 0,,0,32
1,aurora_q06,aurora,aurora_b1,Aurora Web,explicit,branch_compact_oracle,Aurora Web 的本地模型和 temperature 最终分别是什么？,Qwen3 1.7B | 0,525,176,841,1016.16,True,False,Qwen3 1.7B | 0,,0,32
1,aurora_q07,aurora,aurora_b2,Aurora Mobile,implicit,linear,当前这个项目的数据库和后端框架最终是什么？,PostgreSQL 16 和 FastAPI。,4594,205,7435,1836.0,False,True,,PostgreSQL 16 | FastAPI,1,34
